"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US370510033111","Block Group 1, Census Tract 33.11, Cumberland County, North Carolina","1016","918","174","660","11","26","5","42","98","83","28","6","2","1","24","7","2","1","10","0","0","0","0","2","0","13","4","0","0","6","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033112","Block Group 2, Census Tract 33.11, Cumberland County, North Carolina","1846","1665","509","968","20","43","3","122","181","165","45","13","12","0","58","14","3","1","17","0","0","0","1","0","1","15","5","2","0","3","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033121","Block Group 1, Census Tract 33.12, Cumberland County, North Carolina","1150","1044","371","564","10","35","3","61","106","95","36","7","1","2","37","2","3","2","5","0","0","0","0","0","0","11","9","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033122","Block Group 2, Census Tract 33.12, Cumberland County, North Carolina","2330","2011","699","1089","32","57","6","128","319","276","69","35","19","4","74","17","4","6","42","0","0","2","0","3","1","40","9","1","4","8","3","0","2","3","2","0","1","0","6","1","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033123","Block Group 3, Census Tract 33.12, Cumberland County, North Carolina","1940","1653","622","855","12","52","11","101","287","256","48","37","26","2","87","24","3","3","23","0","0","2","1","0","0","27","6","4","2","5","3","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033124","Block Group 4, Census Tract 33.12, Cumberland County, North Carolina","1085","1010","378","526","12","41","18","35","75","63","9","6","2","0","23","4","1","4","9","0","0","2","3","0","0","11","3","0","1","1","1","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033131","Block Group 1, Census Tract 33.13, Cumberland County, North Carolina","4122","3635","1044","2132","39","147","39","234","487","441","93","33","34","2","149","37","25","0","56","0","2","0","4","6","0","40","16","8","0","3","4","0","2","0","2","0","0","0","4","1","0","0","0","0","0","0","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033132","Block Group 2, Census Tract 33.13, Cumberland County, North Carolina","2829","2501","520","1772","29","39","16","125","328","290","56","25","23","1","102","15","5","2","49","0","1","6","2","0","3","32","9","4","0","9","1","0","3","1","1","0","0","0","1","2","0","1","0","0","0","0","6","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033141","Block Group 1, Census Tract 33.14, Cumberland County, North Carolina","2256","2010","648","1147","32","34","15","134","246","228","74","17","32","1","48","20","7","0","21","0","3","5","0","0","0","14","5","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033142","Block Group 2, Census Tract 33.14, Cumberland County, North Carolina","1937","1762","469","1073","28","27","32","133","175","160","45","12","2","0","50","13","6","5","26","0","0","0","0","1","0","15","5","6","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033143","Block Group 3, Census Tract 33.14, Cumberland County, North Carolina","3152","2822","768","1732","44","87","33","158","330","302","96","12","33","1","85","24","1","4","39","0","0","5","2","0","0","23","16","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033151","Block Group 1, Census Tract 33.15, Cumberland County, North Carolina","1394","1237","444","642","15","57","19","60","157","150","32","8","23","0","54","11","7","0","13","0","0","2","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033152","Block Group 2, Census Tract 33.15, Cumberland County, North Carolina","1835","1613","652","692","13","128","12","116","222","200","35","21","21","5","77","11","17","0","13","0","0","0","0","0","0","13","6","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033153","Block Group 3, Census Tract 33.15, Cumberland County, North Carolina","962","872","142","629","4","36","10","51","90","88","13","14","12","2","22","5","6","0","12","0","0","1","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033161","Block Group 1, Census Tract 33.16, Cumberland County, North Carolina","721","623","188","342","3","50","12","28","98","87","23","2","8","1","33","6","2","1","10","0","0","0","1","0","0","8","3","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033162","Block Group 2, Census Tract 33.16, Cumberland County, North Carolina","1412","1243","528","527","29","72","17","70","169","154","22","22","3","6","60","9","7","1","20","1","0","0","2","0","1","15","10","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033171","Block Group 1, Census Tract 33.17, Cumberland County, North Carolina","1712","1476","702","613","9","65","4","83","236","199","36","31","17","0","82","5","4","1","20","0","0","2","1","0","0","33","16","3","0","5","0","0","1","2","3","0","3","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033172","Block Group 2, Census Tract 33.17, Cumberland County, North Carolina","1865","1666","781","669","17","93","22","84","199","178","25","14","19","0","81","16","5","1","10","0","0","2","1","1","3","18","4","0","0","3","0","0","6","1","2","0","0","0","0","2","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033181","Block Group 1, Census Tract 33.18, Cumberland County, North Carolina","1346","1192","619","410","13","65","12","73","154","141","33","24","9","1","55","0","9","1","5","0","0","2","1","0","1","11","5","2","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033182","Block Group 2, Census Tract 33.18, Cumberland County, North Carolina","1150","1040","277","617","1","62","2","81","110","99","21","18","10","1","24","1","6","0","15","0","0","0","0","1","2","10","3","0","0","1","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034011","Block Group 1, Census Tract 34.01, Cumberland County, North Carolina","39","26","7","1","0","8","0","10","13","11","3","2","4","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034012","Block Group 2, Census Tract 34.01, Cumberland County, North Carolina","1466","1276","867","243","6","39","29","92","190","168","59","5","5","1","78","0","3","0","17","0","0","0","0","0","0","20","6","6","0","2","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034013","Block Group 3, Census Tract 34.01, Cumberland County, North Carolina","1125","918","558","131","12","46","26","145","207","191","27","43","17","1","78","3","7","0","13","0","0","0","2","0","0","12","2","3","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034031","Block Group 1, Census Tract 34.03, Cumberland County, North Carolina","1257","1109","794","162","9","22","11","111","148","131","40","6","10","1","52","1","5","3","4","2","0","5","2","0","0","13","0","1","0","8","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034032","Block Group 2, Census Tract 34.03, Cumberland County, North Carolina","701","561","409","63","4","8","32","45","140","130","16","19","9","1","77","1","1","1","1","1","0","3","0","0","0","10","0","2","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034033","Block Group 3, Census Tract 34.03, Cumberland County, North Carolina","1566","1324","918","203","16","57","6","124","242","217","29","14","15","0","116","11","5","1","24","1","0","0","1","0","0","24","5","6","0","8","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034041","Block Group 1, Census Tract 34.04, Cumberland County, North Carolina","1810","1786","1229","295","32","54","1","175","24","19","4","1","0","0","3","0","0","0","11","0","0","0","0","0","0","5","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034042","Block Group 2, Census Tract 34.04, Cumberland County, North Carolina","659","632","367","150","5","23","6","81","27","26","1","1","2","0","17","2","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034081","Block Group 1, Census Tract 34.08, Cumberland County, North Carolina","2971","2602","1615","511","25","104","39","308","369","341","68","27","36","3","163","9","7","0","18","0","0","2","8","0","0","23","9","1","0","4","0","0","0","3","4","0","0","0","1","0","0","0","1","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034082","Block Group 2, Census Tract 34.08, Cumberland County, North Carolina","1188","999","665","176","11","50","25","72","189","180","29","21","28","0","69","1","3","0","19","1","0","0","8","0","1","7","1","1","0","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034083","Block Group 3, Census Tract 34.08, Cumberland County, North Carolina","1093","937","687","141","8","37","10","54","156","144","30","10","23","2","55","4","1","0","14","0","0","1","3","1","0","10","4","0","1","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034091","Block Group 1, Census Tract 34.09, Cumberland County, North Carolina","3703","3423","2607","399","27","182","21","187","280","260","27","16","27","8","146","4","3","1","19","2","0","0","3","4","0","18","5","2","0","2","0","0","4","1","0","0","1","0","0","3","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034101","Block Group 1, Census Tract 34.10, Cumberland County, North Carolina","1804","1460","1033","181","24","58","24","140","344","318","55","27","38","6","158","11","4","0","7","0","0","7","2","0","3","23","6","0","2","5","1","1","2","1","1","1","0","0","3","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510034102","Block Group 2, Census Tract 34.10, Cumberland County, North Carolina","3099","2954","1787","573","18","178","10","388","145","136","14","14","12","5","69","0","0","2","13","0","0","4","2","1","0","9","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510035011","Block Group 1, Census Tract 35.01, Cumberland County, North Carolina","1053","964","284","566","3","28","0","83","89","84","16","7","9","3","33","9","4","0","3","0","0","0","0","0","0","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510035012","Block Group 2, Census Tract 35.01, Cumberland County, North Carolina","737","568","181","302","12","22","6","45","169","139","34","13","13","3","32","9","11","0","18","1","0","1","2","2","0","26","5","6","3","9","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","4","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510035013","Block Group 3, Census Tract 35.01, Cumberland County, North Carolina","1742","1580","609","775","17","68","16","95","162","143","18","18","20","3","52","8","6","0","15","0","0","0","0","0","3","18","7","3","3","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510035021","Block Group 1, Census Tract 35.02, Cumberland County, North Carolina","571","510","74","371","8","7","3","47","61","51","15","0","4","0","12","0","3","0","17","0","0","0","0","0","0","8","4","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510035022","Block Group 2, Census Tract 35.02, Cumberland County, North Carolina","1181","1050","369","570","14","22","7","68","131","124","21","13","6","0","64","0","0","0","16","1","0","0","3","0","0","7","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510036011","Block Group 1, Census Tract 36.01, Cumberland County, North Carolina","1486","1365","612","565","14","76","12","86","121","111","31","12","8","0","41","5","0","0","14","0","0","0","0","0","0","10","5","1","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
