"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"7000000US37063000023","THE RIVER CHURCH, Durham County, North Carolina","7475","null","6996","null","1557","null","4464","null","61","null","225","null","7","null","682","null","479","null","433","null","57","null","37","null","33","null","0","null","202","null","33","null","2","null","1","null","29","null","0","null","0","null","31","null","0","null","5","null","3","null","37","null","23","null","0","null","0","null","8","null","2","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","8","null","6","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000024","DPS STAFF DEVELOPMENT CENTER, Durham County, North Carolina","5090","null","4757","null","2823","null","1268","null","22","null","173","null","3","null","468","null","333","null","308","null","27","null","38","null","35","null","1","null","159","null","17","null","6","null","0","null","11","null","0","null","0","null","11","null","1","null","0","null","2","null","21","null","5","null","1","null","0","null","2","null","0","null","0","null","13","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000025","NORTHERN HIGH SCHOOL, Durham County, North Carolina","3689","null","3502","null","2609","null","583","null","37","null","37","null","0","null","236","null","187","null","174","null","17","null","58","null","16","null","0","null","68","null","2","null","1","null","0","null","5","null","0","null","0","null","5","null","1","null","1","null","0","null","10","null","5","null","0","null","0","null","1","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000026","BAHAMA VFD - ROUGEMONT STATION, Durham County, North Carolina","1559","null","1486","null","1213","null","242","null","6","null","8","null","0","null","17","null","73","null","66","null","2","null","28","null","1","null","0","null","29","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","7","null","2","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000027","CREEKSIDE ELEMENTARY, Durham County, North Carolina","3358","null","3177","null","2550","null","329","null","3","null","219","null","0","null","76","null","181","null","169","null","20","null","19","null","25","null","5","null","86","null","0","null","6","null","0","null","6","null","0","null","1","null","1","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","3","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000028","BAHAMA RURITAN CLUB, Durham County, North Carolina","6026","null","5891","null","3723","null","1979","null","44","null","78","null","0","null","67","null","135","null","119","null","12","null","32","null","9","null","0","null","53","null","6","null","4","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","14","null","4","null","1","null","0","null","5","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000029","GLENN ELEMENTARY, Durham County, North Carolina","5246","null","4926","null","2113","null","1876","null","28","null","51","null","6","null","852","null","320","null","291","null","32","null","46","null","4","null","1","null","138","null","10","null","9","null","0","null","17","null","0","null","0","null","30","null","0","null","3","null","1","null","27","null","15","null","1","null","0","null","3","null","0","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000031","BETHESDA RURITAN CLUB, Durham County, North Carolina","7096","null","6550","null","3138","null","2337","null","40","null","418","null","5","null","612","null","546","null","501","null","65","null","63","null","43","null","1","null","233","null","40","null","6","null","0","null","32","null","3","null","0","null","8","null","3","null","4","null","0","null","38","null","15","null","6","null","0","null","5","null","1","null","0","null","4","null","0","null","2","null","0","null","2","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000032","NEAL MIDDLE SCHOOL, Durham County, North Carolina","5929","null","5608","null","4596","null","483","null","15","null","360","null","1","null","153","null","321","null","301","null","23","null","60","null","28","null","3","null","177","null","4","null","4","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","17","null","5","null","0","null","1","null","0","null","0","null","0","null","9","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000033","LOWES GROVE BAPTIST, Durham County, North Carolina","13241","null","12380","null","5712","null","4190","null","87","null","1933","null","4","null","454","null","861","null","808","null","89","null","89","null","94","null","2","null","368","null","63","null","14","null","6","null","54","null","8","null","1","null","11","null","5","null","2","null","2","null","45","null","15","null","2","null","3","null","7","null","1","null","0","null","8","null","0","null","1","null","0","null","5","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","8","null","0","null","0","null","7","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000036","YATES BAPTIST CHURCH, Durham County, North Carolina","3960","null","3670","null","1729","null","1086","null","52","null","224","null","1","null","578","null","290","null","272","null","24","null","32","null","27","null","3","null","154","null","9","null","4","null","0","null","14","null","0","null","0","null","4","null","0","null","0","null","1","null","18","null","4","null","0","null","0","null","10","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37063000037","COLE MILL CHURCH, Durham County, North Carolina","6306","null","5965","null","4492","null","859","null","18","null","321","null","0","null","275","null","341","null","294","null","35","null","32","null","42","null","4","null","152","null","5","null","5","null","0","null","15","null","0","null","0","null","4","null","0","null","0","null","0","null","41","null","11","null","1","null","0","null","13","null","2","null","0","null","8","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","0","null","4","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
