"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"7000000US3714100PL10","PENDERLEA, Pender County, North Carolina","454","17","437","432","394","29","7","0","0","2","5","5","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100RP20","ROCKY POINT, Pender County, North Carolina","2471","567","1904","1815","1325","471","6","8","1","4","89","87","7","53","5","0","22","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100SB02","SOUTH BURGAW, Pender County, North Carolina","3595","262","3333","3202","2364","811","7","10","0","10","131","123","21","56","3","0","32","11","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US3714100SC13","SURF CITY, Pender County, North Carolina","4068","131","3937","3793","3575","163","7","36","0","12","144","140","16","70","20","2","29","2","0","0","0","0","1","0","0","0","0","4","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100SH12","SCOTTS HILL, Pender County, North Carolina","2014","51","1963","1910","1857","34","5","10","0","4","53","51","3","29","1","1","16","1","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100SP15","SLOOP POINT, Pender County, North Carolina","4300","176","4124","3968","3692","209","15","21","6","25","156","148","13","90","23","0","20","0","0","0","0","0","0","0","2","0","0","5","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100UH08","UPPER HOLLY, Pender County, North Carolina","748","31","717","699","231","466","1","0","0","1","18","17","5","10","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100UT14","UPPER TOPSAIL, Pender County, North Carolina","4803","162","4641","4470","4317","75","8","50","1","19","171","158","7","69","26","1","54","0","0","0","0","0","0","0","1","0","0","10","5","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100UU17","UPPER UNION, Pender County, North Carolina","1201","102","1099","1070","686","382","1","0","0","1","29","28","3","17","0","0","4","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143BELVID","BELVIDERE, Perquimans County, North Carolina","746","9","737","719","584","132","1","2","0","0","18","17","2","6","0","4","4","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143BETHEL","BETHEL, Perquimans County, North Carolina","3001","36","2965","2858","2509","322","16","9","0","2","107","101","12","64","0","1","24","0","0","0","0","0","0","0","0","0","0","6","0","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143EAST-H","EAST HERTFORD, Perquimans County, North Carolina","1047","16","1031","1001","551","449","1","0","0","0","30","28","8","12","2","0","4","0","2","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143NEW-HO","NEW HOPE, Perquimans County, North Carolina","2468","42","2426","2322","1899","396","5","10","5","7","104","99","18","52","10","3","12","1","3","0","0","0","0","0","0","0","0","5","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143NICANO","NICANOR, Perquimans County, North Carolina","284","3","281","272","225","45","2","0","0","0","9","9","2","3","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143PARKVI","PARKVILLE, Perquimans County, North Carolina","2011","40","1971","1910","1306","583","5","10","1","5","61","56","16","21","3","0","13","1","0","1","0","0","0","0","0","1","0","5","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37143WEST-H","WEST HERTFORD, Perquimans County, North Carolina","1035","45","990","960","706","244","5","2","0","3","30","25","4","13","1","1","5","0","0","1","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500ALVI","ALLENSVILLE, Person County, North Carolina","2402","84","2318","2270","1530","726","6","1","0","7","48","46","8","22","3","1","5","5","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500CUCL","CUNNINGHAM/CHUB LAKE, Person County, North Carolina","2013","47","1966","1924","1476","431","10","2","0","5","42","41","8","18","3","1","11","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500FLRI","FLAT RIVER, Person County, North Carolina","5798","243","5555","5369","4545","769","16","27","2","10","186","179","31","103","7","0","31","4","2","0","0","0","0","1","0","0","0","6","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500HLWY","HOLLOWAY, Person County, North Carolina","1261","24","1237","1195","907","225","55","0","2","6","42","36","7","26","1","0","0","0","0","0","2","0","0","0","0","0","0","6","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500MTTZ","MT TIRZAH, Person County, North Carolina","2687","104","2583","2515","2159","326","6","13","0","11","68","65","10","37","2","0","13","2","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500OLHI","OLIVE HILL, Person County, North Carolina","1778","59","1719","1690","1442","228","10","8","0","2","29","27","3","17","0","0","2","3","1","0","1","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500PNTH","Piedmont North, Person County, North Carolina","5193","313","4880","4705","2734","1896","41","21","4","9","175","164","65","43","11","2","12","26","0","0","4","0","1","0","0","0","0","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500RCTL","Roxboro Central, Person County, North Carolina","4483","313","4170","4083","2399","1633","29","15","0","7","87","86","25","40","2","1","7","7","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500ROX4","ROXBORO 4, Person County, North Carolina","2095","83","2012","1948","1172","761","6","2","0","7","64","54","16","12","4","0","14","8","0","0","0","0","0","0","0","0","0","7","2","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500SWST","South West, Person County, North Carolina","2068","90","1978","1905","1573","318","5","5","0","4","73","63","12","26","8","0","12","4","0","0","0","0","0","1","0","0","0","9","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714500WDSD","WOODSDALE, Person County, North Carolina","1185","46","1139","1104","682","403","11","1","0","7","35","32","8","17","2","2","2","0","0","0","1","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000101","ARTHUR, Pitt County, North Carolina","4349","226","4123","3979","2189","1731","13","26","0","20","144","134","32","33","27","0","20","20","0","0","1","0","0","0","1","0","0","8","2","1","0","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000301","BELVOIR, Pitt County, North Carolina","5321","1118","4203","4024","1545","2439","11","7","10","12","179","165","82","43","2","0","7","19","1","2","6","0","0","3","0","0","0","9","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000401","BETHEL, Pitt County, North Carolina","1728","87","1641","1590","680","905","4","1","0","0","51","49","24","9","2","0","4","10","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000501","CAROLINA, Pitt County, North Carolina","1534","111","1423","1402","1022","372","5","2","1","0","21","19","7","5","2","0","1","1","2","0","1","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000601","CHICOD, Pitt County, North Carolina","5287","353","4934","4815","4211","542","16","38","0","8","119","114","24","47","10","1","18","7","0","2","4","0","0","0","1","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US37147000701","FALKLAND, Pitt County, North Carolina","2154","90","2064","2012","1411","503","3","87","0","8","52","44","6","10","9","0","17","2","0","0","0","0","0","0","0","0","0","8","3","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147000901","FOUNTAIN, Pitt County, North Carolina","976","45","931","912","608","289","7","3","1","4","19","19","0","14","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001001","GRIFTON, Pitt County, North Carolina","3461","275","3186","3093","2103","974","3","7","3","3","93","85","24","41","1","4","3","6","0","0","4","0","0","2","0","0","0","6","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US37147001101","GRIMESLAND, Pitt County, North Carolina","1416","89","1327","1283","855","414","4","9","0","1","44","38","6","24","1","0","5","0","0","2","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001201","PACTOLUS, Pitt County, North Carolina","4919","696","4223","4098","2337","1695","9","26","3","28","125","116","53","41","2","0","4","12","2","0","2","0","0","0","0","0","0","8","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001301","SWIFT CREEK, Pitt County, North Carolina","1260","65","1195","1160","1032","108","5","11","3","1","35","31","2","16","5","0","6","0","1","0","0","0","0","0","0","1","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001501","GREENVILLE 1, Pitt County, North Carolina","1651","209","1442","1399","202","1192","0","0","1","4","43","42","21","6","5","0","0","5","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001503","GREENVILLE 3, Pitt County, North Carolina","3547","141","3406","3291","1146","1974","16","139","0","16","115","103","42","8","26","0","8","8","2","0","9","0","0","0","0","0","0","12","10","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001506","GREENVILLE 6, Pitt County, North Carolina","2168","115","2053","1982","975","940","10","29","6","22","71","64","19","11","18","0","5","6","1","0","4","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001507","GREENVILLE 7, Pitt County, North Carolina","5889","330","5559","5383","3560","1662","24","109","2","26","176","163","75","29","36","2","4","11","4","0","1","1","0","0","0","0","0","13","4","6","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37147001509","GREENVILLE 9, Pitt County, North Carolina","4714","366","4348","4170","2808","1221","26","108","2","5","178","162","42","44","36","3","9","22","3","1","2","0","0","0","0","0","0","15","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714700200A","AYDEN A, Pitt County, North Carolina","3094","202","2892","2814","2040","747","16","5","0","6","78","72","11","30","10","0","15","2","2","0","2","0","0","0","0","0","0","6","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
